id,space_id,command,command_ko,mode,trig,act,dev_trig,dev_act,ref,expect,d,tier,b1,b3,context,why,targets,target_svc,ir_gt
G04572,LAB05,could you change all the lights to warm white?,모든 조명 전구색으로 바꿔 줄 수 있어?,now,now,light.color,,Light,all,execute,D1,T0,set,3,none,,LAB05_TestBed_Light_1 LAB05_TestBed_Light_2 LAB05_TestBed_Light_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G04573,HOME12,"Wait up to 5 minutes to see if the washing machine is running; if not, cut power to the plug.","세탁기가 도는지 최대 5분 기다려 보고, 그래도 아니면 플러그 전원 차단해.",now,now,plug,,Plug,all,refuse,D10,T3,act,1,none,no_device,,,
G04574,HOME15,"Wait up to 20 minutes to see if someone is in the room; if not, switch the plug off","방에 사람이 오는지 최대 20분 기다려 보고, 그래도 아니면 플러그 꺼",now,now,plug,,Plug,onedup,ask,D10,T3,act,1,none,,HOME15_LivingRoom_Plug_1 HOME15_LivingRoom_Plug_2 HOME15_LivingRoom_Plug_3,,
G04575,LAB03,Check every 10 minutes and cut power to all the plugs if the temperature is under 18 degrees.,10분마다 확인해서 온도가 18도 아래면 모든 플러그 전원 차단해.,now,now,plug,,Plug,all,execute,D7,T3,act,1,none,,LAB03_LabRoom_Plug_1 LAB03_LabRoom_Plug_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""cycle"", ""until"": null, ""period"": ""10 MIN"", ""body"": [{""op"": ""if"", ""cond"": ""TemperatureSensor.Temperature < 18"", ""then"": [{""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}], ""else"": []}]}]}"
G04576,HOME01,"Wait up to 5 minutes to see if the door is open; if not, switch all the plugs off.","문이 열리는지 최대 5분 기다려 보고, 그래도 아니면 모든 플러그 꺼.",now,now,plug,,Plug,all,execute,D10,T3,act,1,none,,HOME01_Room_Plug_1 HOME01_Room_Plug_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""ContactSensor.Contact == false"", ""edge"": ""rising"", ""timeout"": ""5 MIN""}, {""op"": ""if"", ""cond"": ""not (ContactSensor.Contact == false)"", ""then"": [{""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}], ""else"": []}]}"
G04577,HOME01,Check every 30 minutes and turn on all the plugs if it is dark outside.,30분마다 확인해서 바깥이 어두우면 모든 플러그 켜.,now,now,plug,,Plug,all,execute,D7,T3,act,1,none,,HOME01_Room_Plug_1 HOME01_Room_Plug_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""cycle"", ""until"": null, ""period"": ""30 MIN"", ""body"": [{""op"": ""if"", ""cond"": ""SunProvider.SunState == \""belowHorizon\"""", ""then"": [{""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}], ""else"": []}]}]}"
G04578,HOME17,Check every 30 minutes and cut power to all the plugs if the temperature is under 18 degrees,30분마다 확인해서 온도가 18도 아래면 모든 플러그 전원 차단해,now,now,plug,,Plug,all,execute,D7,T3,act,1,none,,HOME17_Room_Plug_1 HOME17_Room_Plug_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""cycle"", ""until"": null, ""period"": ""30 MIN"", ""body"": [{""op"": ""if"", ""cond"": ""TemperatureSensor.Temperature < 18"", ""then"": [{""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}], ""else"": []}]}]}"
G04579,HOME01,Wait 30 minutes and then switch the room plug off.,30분 기다렸다가 방 플러그 꺼.,now,now,plug,,Plug,place,execute,D2,T2,act,1,none,,HOME01_Room_Plug_1 HOME01_Room_Plug_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""delay"", ""duration"": ""30 MIN""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G04580,LAB02,I'd like you to turn on the lab plug.,실험실 플러그 켜 줬으면 해.,now,now,plug,,Plug,place,execute,D1,T0,act,1,none,,LAB02_LabRoom_Plug_1 LAB02_LabRoom_Plug_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G04581,HOME15,could you cut power to the smart plug 1?,스마트 Wi-Fi 플러그 1 전원 차단해 줄 수 있어?,now,now,plug,,Plug,nick,execute,D1,T0,act,1,none,,HOME15_LivingRoom_Plug_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G04582,LAB05,Switch the test bed plug off,테스트베드 플러그 꺼,now,now,plug,,Plug,place,execute,D1,T0,act,1,none,,LAB05_TestBed_Plug_1 LAB05_TestBed_Plug_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G04583,LAB02,Open the blinds.,블라인드 열어.,now,now,cover,,WindowCovering,all,refuse,D1,T0,set,2,none,no_device,,,
G04584,HOME04,Set the mood for a movie.,영화 볼 분위기로 맞춰 줘.,now,now,light.scene,,Light,vague,execute,D1,T0,set,2,none,,HOME04_Bedroom_Light_1 HOME04_Bedroom_Light_2 HOME04_Kitchen_Light_1 HOME04_LivingRoom_Light_1 HOME04_LivingRoom_Light_2 HOME04_LivingRoom_Light_3 HOME04_Study_Light_1 HOME04_Study_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 20.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G04585,HOME08,Run the relax scene on the lights,조명 휴식 모드 실행해,now,now,light.scene,,Light,none,execute,D1,T0,set,2,none,,HOME08_LivingRoom_Light_1 HOME08_LivingRoom_Light_2 HOME08_Bedroom_Light_1 HOME08_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 30.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G04586,HOME15,Raise the living room blinds.,거실 블라인드 올려.,now,now,cover,,WindowCovering,place,execute,D1,T0,set,2,none,,HOME15_LivingRoom_WindowCovering_1 HOME15_LivingRoom_WindowCovering_2 HOME15_LivingRoom_WindowCovering_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""WindowCovering.UpOrOpen"", ""args"": {}}]}"
G04587,OFFICE02,please switch the pantry lights to the morning scene.,팬트리 조명 아침 모드로 좀 바꿔 줘.,now,now,light.scene,,Light,place,execute,D1,T0,set,2,none,,OFFICE02_Pantry_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 70.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 5000}}]}"
G04588,LAB04,I'd like you to set the lights to the relax scene.,조명 휴식 모드로 해 줬으면 해.,now,now,light.scene,,Light,none,execute,D1,T0,set,2,none,,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 30.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G04589,FACT03,I'd like you to run the away scene on the lights.,조명 외출 모드 실행해 줬으면 해.,now,now,light.scene,,Light,none,execute,D1,T0,set,2,none,,FACT03_ProcessRoom_Light_1 FACT03_ProcessRoom_Light_2 FACT03_ProcessRoom_Light_3 FACT03_ProcessRoom_Light_4 FACT03_ProcessRoom_Light_5 FACT03_ProcessRoom_Light_6,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G04590,HOME05,could you lower the living room blinds to 30 percent?,거실 블라인드 30퍼센트까지 내려 줄 수 있어?,now,now,cover,,WindowCovering,place,execute,D1,T0,set,2,none,,HOME05_LivingRoom_WindowCovering_1 HOME05_LivingRoom_WindowCovering_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""WindowCovering.SetLevel"", ""args"": {""Level"": 30}}]}"
G04591,HOME12,Switch the room B lights to the dinner scene,B방 조명 저녁 식사 모드로 바꿔,now,now,light.scene,,Light,place,execute,D1,T0,set,2,none,,HOME12_RoomB_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 40.0, ""Rate"": 0.0}}, {""op"": ""call"", ""target"": ""Light.MoveToColorTemperature"", ""args"": {""ColorTemperature"": 2700}}]}"
G04592,FARM01,could you get the lights on?,조명 켜 줄 수 있어?,now,now,light.on,,Light,all,refuse,D1,T0,act,2,none,no_device,,,
G04593,HOME12,I cannot hear the show.,소리가 안 들려.,now,now,media,,Television,vague,ask,D1,T0,set,2,none,,HOME12_LivingRoom_Speaker_1 HOME12_LivingRoom_Television_1,,
G04594,LAB01,I'd like you to get the zone 5 lights on.,구역 5 조명 켜 줬으면 해.,now,now,light.on,,Light,place,execute,D1,T0,act,2,none,,tc0_5452b6c5-0dee-4cca-ba6f-15582b358305,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G04595,LAB02,please play some music on the TV.,TV로 음악 좀 틀어 줘.,now,now,media,,Television,plain,refuse,D1,T0,set,2,none,no_device,,,
G04596,LAB02,could you get the lab lights on?,실험실 조명 켜 줄 수 있어?,now,now,light.on,,Light,place,execute,D1,T0,act,2,none,,LAB02_LabRoom_Light_1 LAB02_LabRoom_Light_2 LAB02_LabRoom_Light_3 LAB02_LabRoom_Light_4,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G04597,HOME12,can you get all the lights on?,모든 조명 켜 줄래?,now,now,light.on,,Light,all,execute,D1,T0,act,2,none,,HOME12_RoomA_Light_1 HOME12_RoomB_Light_1 HOME12_RoomC_Light_1 HOME12_LivingRoom_Light_1 HOME12_LivingRoom_Light_2 HOME12_LivingRoom_Light_3 HOME12_Kitchen_Light_1 HOME12_Bathroom_Light_1 HOME12_Bathroom_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G04598,HOME07,I'd like you to turn all the TVs off.,모든 TV 꺼 줬으면 해.,now,now,media,,Television,all,execute,D1,T0,set,2,none,,HOME07_LivingRoom_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G04599,FACT03,can you open the garage door?,차고문 열어 줄래?,now,now,garage,,GarageDoor,nick,refuse,D1,T0,act,2,none,no_device,,,
G04600,FACT02,Get the light on.,조명 켜.,now,now,light.on,,Light,onedup,ask,D1,T0,act,2,none,,FACT02_Warehouse_Light_1 FACT02_Warehouse_Light_2 FACT02_Warehouse_Light_3 FACT02_Warehouse_Light_4 FACT02_Warehouse_Light_5 FACT02_Warehouse_Light_6 FACT02_Warehouse_Light_7 FACT02_Warehouse_Light_8 FACT02_Dock_Light_1 FACT02_Dock_Light_2,,
G04601,HOME17,"Wait up to 20 minutes to see if the tank is below half; if not, get the lights on","탱크가 절반 아래로 내려가는지 최대 20분 기다려 보고, 그래도 아니면 조명 전부 켜",now,now,light.on,,Light,plain,execute,D10,T3,read,2,none,,HOME17_Room_Light_1 HOME17_Bathroom_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""WaterLevelSensor.WaterLevel < 50"", ""edge"": ""rising"", ""timeout"": ""20 MIN""}, {""op"": ""if"", ""cond"": ""not (WaterLevelSensor.WaterLevel < 50)"", ""then"": [{""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}], ""else"": []}]}"
G04602,HOME10,"Wait up to 20 minutes to see if the battery is under 20 percent; if not, close the garage door","배터리가 20퍼센트 아래로 내려가는지 최대 20분 기다려 보고, 그래도 아니면 차고문 닫아",now,now,garage,,GarageDoor,plain,refuse,D10,T3,act,2,none,no_device,,,
G04603,HOME05,"Wait up to 30 minutes to see if the door is open; if not, turn on the lights.","문이 열리는지 최대 30분 기다려 보고, 그래도 아니면 조명 전부 켜.",now,now,light.on,,Light,plain,execute,D10,T3,read,2,none,,HOME05_LivingRoom_Light_1 HOME05_LivingRoom_Light_2 HOME05_LivingRoom_Light_3 HOME05_Kitchen_Light_1 HOME05_Bedroom_Light_1 HOME05_Bedroom_Light_2 HOME05_Study_Light_1 HOME05_Stairs_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""ContactSensor.Contact == false"", ""edge"": ""rising"", ""timeout"": ""30 MIN""}, {""op"": ""if"", ""cond"": ""not (ContactSensor.Contact == false)"", ""then"": [{""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}], ""else"": []}]}"
G04604,LAB05,Check every 5 minutes and close the garage door if the room is too warm,5분마다 확인해서 방이 너무 더우면 차고문 닫아,now,now,garage,,GarageDoor,plain,refuse,D7,T3,act,2,none,no_device,,,
G04605,HOME05,Check every 5 minutes and get the lights on if the tank is below half.,5분마다 확인해서 탱크가 절반 아래면 조명 전부 켜.,now,now,light.on,,Light,plain,execute,D7,T3,act,2,none,,HOME05_LivingRoom_Light_1 HOME05_LivingRoom_Light_2 HOME05_LivingRoom_Light_3 HOME05_Kitchen_Light_1 HOME05_Bedroom_Light_1 HOME05_Bedroom_Light_2 HOME05_Study_Light_1 HOME05_Stairs_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""cycle"", ""until"": null, ""period"": ""5 MIN"", ""body"": [{""op"": ""if"", ""cond"": ""WaterLevelSensor.WaterLevel < 50"", ""then"": [{""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}], ""else"": []}]}]}"
G04606,HOME05,Check every 30 minutes and open the garage door if the temperature is under 18 degrees.,30분마다 확인해서 온도가 18도 아래면 차고문 열어.,now,now,garage,,GarageDoor,plain,refuse,D7,T3,act,2,none,no_device,,,
G04607,FACT05,"please turn on the pump room lights, but only if the tank is below half.",탱크가 절반 아래일 때만 펌프실 조명 켜 주세요.,now,now,light.on,,Light,place,execute,D3,T2,act,2,none,,FACT05_PumpRoom_Light_1 FACT05_PumpRoom_Light_2 FACT05_PumpRoom_Light_3 FACT05_PumpRoom_Light_4 FACT05_PumpRoom_Light_5 FACT05_PumpRoom_Light_6,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""if"", ""cond"": ""WaterLevelSensor.WaterLevel < 50"", ""then"": [{""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}], ""else"": []}]}"
G04608,FARM01,"If the battery is under 20 percent right now, set the lights to green.",배터리가 20퍼센트 아래면 조명 초록색으로 바꿔.,now,now,light.color,,Light,place,refuse,D3,T2,set,3,none,no_device,,,
G04609,HOME08,I'd like you to change the light to green.,조명 초록색으로 바꿔 줬으면 해.,now,now,light.color,,Light,onedup,ask,D1,T0,set,3,none,,HOME08_LivingRoom_Light_1 HOME08_LivingRoom_Light_2 HOME08_Bedroom_Light_1 HOME08_Kitchen_Light_1,,
G04610,FARM03,could you turn it down a bit?,소리 좀 줄여 줄 수 있어?,now,now,media,,Television,vague,refuse,D1,T0,set,3,none,no_device,,,
G04611,HOME16,I'd like you to make the living room lights orange.,거실 조명 주황색으로 해 줬으면 해.,now,now,light.color,,Light,place,execute,D1,T0,set,3,none,,HOME16_LivingRoom_Light_1 HOME16_LivingRoom_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToHueAndSaturation"", ""args"": {""Hue"": 30.0, ""Saturation"": 100.0}}]}"
G04612,HOME16,could you make the living room lights red?,거실 조명 빨간색으로 해 줄 수 있어?,now,now,light.color,,Light,place,execute,D1,T0,set,3,none,,HOME16_LivingRoom_Light_1 HOME16_LivingRoom_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToHueAndSaturation"", ""args"": {""Hue"": 0.0, ""Saturation"": 100.0}}]}"
G04613,LAB04,Play some music on the TV,TV로 음악 좀 틀어,now,now,media,,Television,place,refuse,D1,T0,set,3,none,no_device,,,
G04614,FACT04,Change the machine shop lights to pink.,기계실 조명 분홍색으로 바꿔.,now,now,light.color,,Light,place,execute,D1,T0,set,3,none,,FACT04_MachineShop_Light_1 FACT04_MachineShop_Light_2 FACT04_MachineShop_Light_3 FACT04_MachineShop_Light_4 FACT04_MachineShop_Light_5 FACT04_MachineShop_Light_6,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToHueAndSaturation"", ""args"": {""Hue"": 320.0, ""Saturation"": 100.0}}]}"
G04615,HOME07,Turn on the switch,스위치 켜,now,now,switch,,Switch,onedup,ask,D1,T0,act,2,none,,HOME07_LivingRoom_Light_1 HOME07_LivingRoom_Light_2 HOME07_LivingRoom_Light_3 HOME07_Bedroom_Light_1 HOME07_Bedroom_Light_2 HOME07_Kitchen_Light_1 HOME07_Garden_Light_1 HOME07_Garden_Light_2 HOME07_Garden_Light_3 HOME07_Barn_Light_1 HOME07_LivingRoom_AirConditioner_1 HOME07_LivingRoom_Television_1 HOME07_Entrance_Siren_1,,
G04616,HOME19,can you turn on the switch?,스위치 켜 줄래?,now,now,switch,,Switch,plain,ask,D1,T0,act,2,none,,HOME19_LivingRoom_Light_1 HOME19_LivingRoom_Light_2 HOME19_Study_Light_1 HOME19_Study_Light_2 HOME19_Bedroom_Light_1 HOME19_Kitchen_Light_1 HOME19_Study_AirConditioner_1 HOME19_LivingRoom_AirConditioner_1 HOME19_Study_AirPurifier_1 HOME19_Study_Plug_1 HOME19_Study_Plug_2 HOME19_Study_Plug_3,,
G04617,HOME16,can you toggle the garden switch?,마당 스위치 껐다 켜 줄래?,now,now,switch,,Switch,place,execute,D1,T0,act,2,none,,HOME16_Garden_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Switch.Toggle"", ""args"": {}}]}"
G04618,HOME02,Turn the heating off.,난방 꺼.,now,now,thermostat,,Thermostat,none,execute,D1,T0,set,2,none,,HOME02_LivingRoom_Thermostat_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Thermostat.SetThermostatMode"", ""args"": {""Mode"": ""off""}}]}"
G04619,HOME14,Take the chill off,한기 좀 없애 줘,now,now,thermostat,,Thermostat,vague,ask,D1,T0,set,2,none,,HOME14_Bedroom_ElectricBlanket_1 HOME14_LivingRoom_Thermostat_1,,
G04620,HOME05,please put the thermostat on 23 degrees.,온도조절기 23도로 좀 해 줘.,now,now,thermostat,,Thermostat,plain,ask,D1,T0,set,2,none,,HOME05_LivingRoom_Thermostat_1 HOME05_LivingRoom_Thermostat_2,,
G04621,HOME19,can you switch the switch on?,스위치 켜 줄래?,now,now,switch,,Switch,plain,ask,D1,T0,act,2,none,,HOME19_LivingRoom_Light_1 HOME19_LivingRoom_Light_2 HOME19_Study_Light_1 HOME19_Study_Light_2 HOME19_Bedroom_Light_1 HOME19_Kitchen_Light_1 HOME19_Study_AirConditioner_1 HOME19_LivingRoom_AirConditioner_1 HOME19_Study_AirPurifier_1 HOME19_Study_Plug_1 HOME19_Study_Plug_2 HOME19_Study_Plug_3,,
G04622,HOME11,can you turn the heating up to 24?,난방 24도로 올려 줄래?,now,now,thermostat,,Thermostat,none,execute,D1,T0,set,2,none,,HOME11_Room_Thermostat_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Thermostat.SetThermostatMode"", ""args"": {""Mode"": ""heat""}}, {""op"": ""call"", ""target"": ""Thermostat.SetTargetTemperature"", ""args"": {""Temperature"": 24.0}}]}"
G04623,FARM01,can you make the lights red?,조명 빨간색으로 해 줄래?,now,now,light.color,,Light,nick,refuse,D1,T0,set,1,none,no_device,,,
G04624,LAB02,I'd like you to make the light purple.,조명 보라색으로 해 줬으면 해.,now,now,light.color,,Light,onedup,ask,D1,T0,set,1,none,,LAB02_LabRoom_Light_1 LAB02_LabRoom_Light_2 LAB02_LabRoom_Light_3 LAB02_LabRoom_Light_4 LAB02_Storage_Light_1,,
G04625,FACT02,could you set all the lights to amber?,모든 조명 호박색으로 바꿔 줄 수 있어?,now,now,light.color,,Light,all,execute,D1,T0,set,1,none,,FACT02_Warehouse_Light_1 FACT02_Warehouse_Light_2 FACT02_Warehouse_Light_3 FACT02_Warehouse_Light_4 FACT02_Warehouse_Light_5 FACT02_Warehouse_Light_6 FACT02_Warehouse_Light_7 FACT02_Warehouse_Light_8 FACT02_Dock_Light_1 FACT02_Dock_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""call"", ""target"": ""Light.MoveToHueAndSaturation"", ""args"": {""Hue"": 45.0, ""Saturation"": 100.0}}]}"
